RTX 3080 /TI FE Founders Edition Thermal Pad Replacement. GPU Copper shim plate Opens in a new window or tab,£60.00,https://www.ebay.co.uk/itm/203948419972?hash=item2f7c45eb84:g:XGQAAOSwdF5id8dc&amdata=enc%3AAQAHAAAA4OuCq5175KLQyqRov2Yir4ctFl0yy79XUwaekgL8siT8tkMz61mzgz2LDzr3fRypHn11pAhmEFGo0HhMi0UQrPW15U%2BHOCwlpsW3osl3grR0bMCLqSOVMrbiRu4Nfp%2FdBDszTIYAw7QzXbRCZr3v12bnwdd1eN%2F9tsaXnCi0AJ74IjLbCSYAtv0y3VI2cxHt2vPtLSqmhyRueSrLNqSwcbNLotad8Lwch2PSSLv2ggwo1Ej3gPm2ILi2v7UoAzSgG%2FdWardxImSd5UuM0LoYATBqJyHnV0tUSLdd2VoFRDJe%7Ctkp%3ABFBM4rK7_pdg
MSI RTX 3080 GAMING Z TRIO 10G NVIDIA GeForce RTX 3080 10 GB GDDR6X LHROpens in a new window or tab,£820.00,https://www.ebay.co.uk/itm/134113881311?hash=item1f39cf6cdf:g:FuEAAOSwDGJifAHA
NEW FACTORY SEALED - EVGA GEFORCE RTX 3080 TI FTW3 ULTRA GAMING GRAPHICS CARD 01Opens in a new window or tab,£920.00,https://www.ebay.co.uk/itm/125301952884?epid=14047688632&hash=item1d2c941174:g:v7MAAOSw3t9idnOr
NVIDIA Geforce RTX 3080 Founders Edition 10GB (3080 FE)Opens in a new window or tab,£749.99,https://www.ebay.co.uk/itm/334436765007?epid=14044829207&hash=item4dddfc0d4f:g:uSsAAOSwUHdiesSv
"🔥 RTX 3080 RGB GAMING PC 🔥 2TB NVME SSD, i7, 32GB RAM, Nvidia RTX 3080 10GBOpens in a new window or tab","£1,549.00",https://www.ebay.co.uk/itm/185381317402?hash=item2b29966b1a:g:0FsAAOSwXw9iUhM4
GIGABYTE GeForce RTX 3080 Gaming OC 10GB GDDR6X Graphics Card V2.0 LHROpens in a new window or tab,£245.00,https://www.ebay.co.uk/itm/334437805270?epid=7051635493&hash=item4dde0becd6:g:qgsAAOSw6F9ie-em
MSI GeForce RTX 3080 VENTUS 3X LHR 12GB GDDR6X Graphics CardOpens in a new window or tab,£860.00,https://www.ebay.co.uk/itm/115374750291?hash=item1adcdefa53:g:37sAAOSwC1Zidn20
Brand New Acer Nitro 5 AN517-41 AMD Ryzen 5900HX 16GB RAM 1TB RTX 3080 LaptopOpens in a new window or tab,"£1,400.00",https://www.ebay.co.uk/itm/134097497516?hash=item1f38d56dac:g:qHsAAOSwTIpiZuBv
GIGABYTE GeForce RTX 3080 Ti GAMING OC 12GB GDDR6X Graphics CardOpens in a new window or tab,£840.00,https://www.ebay.co.uk/itm/165471077961?epid=5047409785&hash=item2686d84649:g:vvsAAOSwKZdidibJ
KFA2 Geforce RTX 3080 SG 10Gb LHR Gddr6X Pci-Express Graphics CardOpens in a new window or tab,"£1,188.73",https://www.ebay.co.uk/itm/304365747033?epid=3048026982&hash=item46dd9cbb59:g:pDkAAOSwfKNiEnN4
